0.00195095,0,0,-7.2e-05
0.00392889,0.015258,0,-7.2e-05
0.00593122,0.02108,0,-1.7e-05
0.00792935,0.0216,0,-3.8e-05
0.00993373,0.005673,0,-2.6e-05
0.0119154,0.005673,0,-1e-06
0.0139181,0.005673,0,-3.9e-05
0.0159116,0.005673,0,-3.5e-05
0.0179161,0.02633,0,5.7e-05
0.0199132,0.02633,0,2.6e-05
0.0219187,0.000501,0,-2.3e-05
0.0239162,0.000599,0,8e-05
0.0259196,0.000599,0,-7e-06
0.0279207,0.000599,0,-2.1e-05
0.0299201,0.000599,0,5.1e-05
0.0319172,0.033053,0,2.3e-05
0.0339204,0.007781,0,-7.3e-05
0.0359183,0.007781,0,-6.5e-05
0.0379214,0.007781,0,-1.8e-05
0.0399175,0.007781,0,-1.5e-05
0.0419219,0.007781,0,-2.8e-05
0.0439227,0.002582,0,2e-06
0.0459233,0.021651,0,4.3e-05
0.0479198,0.021651,0,-4.6e-05
0.0499227,0.003085,0,8.7e-05
0.0519205,0.003085,0,-2e-05
0.053924,0.003085,0,-3.6e-05
0.055921,0.003085,0,6.5e-05
0.057922,0.028513,0,-4.9e-05
0.0599184,0.005694,0,5.5e-05
0.0619223,0.005694,0,2.9e-05
0.0639221,0.005694,0,-8.2e-05
0.0659228,0.005323,0,-4.8e-05
0.0679254,0.007772,0,-0.000148
0.0699244,0.008295,0,-2.5e-05
0.071924,0.021685,0,4.9e-05
0.0739246,0.021685,0,-0.000106
0.0759246,0.021685,0,-2.5e-05
0.0779254,0.021685,0,-2.5e-05
0.0799248,0.021685,0,4.7e-05
0.0819251,0.021685,0,8e-05
0.0839227,0.02839,0,-1.6e-05
0.0859252,0.025724,0,2e-05
0.0879264,0.005252,0,8.4e-05
0.0899263,0.005252,0,2.3e-05
0.0919241,0.003096,0,4.3e-05
0.093927,0.003096,0,4e-06
0.0959241,0.003096,0,-7.8e-05
0.0979277,0.014989,0,-1.7e-05
0.0999273,0.012344,0,1.6e-05
0.101929,0.012344,0,7.4e-05
0.103929,0.012344,0,-0.000105
0.105925,0.012344,0,8.4e-05
0.10793,0.033032,0,5e-05
0.109929,0.003073,0,6.2e-05
0.11193,0.003073,0,-0.000132
0.11393,0.027142,0,-4.7e-05
0.115925,0.027142,0,-6e-06
0.117929,0.014821,0,-7.3e-05
0.119929,0.014821,0,3.6e-05
0.121932,0.014821,0,2.9e-05
0.123929,0.014821,0,3.5e-05
0.125932,0.014821,0,2.6e-05
0.127932,0.034747,0,-9.7e-05
0.129932,0.034747,0,5.5e-05
0.13193,0.034747,0,2.1e-05
0.133933,0.034747,0,-5e-05
0.135933,0.002729,0,-1.1e-05
0.137933,0.054791,0,1.6e-05
0.139931,0.054791,0,-4.9e-05
0.141935,0.054791,0,-1.5e-05
0.143934,0.054791,0,-0.000117
0.145934,0.054791,0,-6.3e-05
0.147932,0.019195,0,-7e-06
0.149936,0.019195,0,-9e-05
0.151936,0.019195,0,2e-05
0.153936,0.019195,0,9e-06
0.155933,0.028024,0,-6e-05
0.15794,0.028024,0,3e-06
0.159937,0.020215,0,1.7e-05
0.161938,0.020215,0,-2e-06
0.163937,0.014648,0,-7.5e-05
0.165938,0.030629,0,-2.9e-05
0.167938,0.011222,0,3.5e-05
0.169938,0.011222,0,1.4e-05
0.171935,0.014778,0,1.9e-05
0.173939,0.025631,0,-1.8e-05
0.176011,0.025631,0,4e-06
0.177941,0.025631,0,-4e-06
0.179939,0.023968,0,4e-05
0.18194,0.005372,0,2.7e-05
0.183937,0.005372,0,-5.5e-05
0.185941,0.005372,0,-3.1e-05
0.187938,0.010123,0,-7.4e-05
0.189944,0.021465,0,-1.1e-05
0.191941,0.021465,0,-7e-06
0.193942,0.021465,0,-8e-06
0.195939,0.021465,0,-7.1e-05
0.197945,0.034875,0,4.5e-05
0.199942,0.007208,0,-0.000101
0.201943,0.007208,0,-4e-06
0.203944,0.000916,0,-5e-05
0.205944,0.039356,0,-4e-05
0.207941,0.004483,0,-1.7e-05
0.210014,0.004483,0,-4.8e-05
0.211945,0.004483,0,-3.4e-05
0.213945,0.03297,0,-5.8e-05
0.215943,0.000877,0,-3.6e-05
0.21794,0.000877,0,-2.9e-05
0.219947,0.002491,0,7e-05
0.221949,0.002491,0,-1.6e-05
0.223946,0.026195,0,1.6e-05
0.225943,0.005006,0,-5.4e-05
0.227951,0.005006,0,-2.8e-05
0.229947,0.005006,0,4e-06
0.231948,0.005006,0,-3.4e-05
0.233948,0.005006,0,-2.6e-05
0.23595,0.027122,0,5.8e-05
0.237949,0.027122,0,-2e-06
0.239948,0.027122,0,-1.8e-05
0.241946,0.030472,0,-4.4e-05
0.24402,0.025793,0,4.7e-05
0.24595,0.025793,0,-4e-05
0.24795,0.025793,0,6.2e-05
0.249952,0.003057,0,-4.9e-05
0.251948,0.028364,0,1e-05
0.253951,0.012254,0,-2.6e-05
0.255948,0.012254,0,-6.5e-05
0.257951,0.012254,0,-8.5e-05
0.259949,0.012254,0,1.7e-05
0.261953,0.025744,0,-3.9e-05
0.26395,0.025697,0,1.3e-05
0.265373,0.002879,0,-1.1e-05
0.267953,0.002875,0,2.6e-05
0.269956,0.002875,0,-8e-06
0.271959,0.021412,0,-7.3e-05
0.273954,0.025544,0,-5.8e-05
0.275958,0.025544,0,-5.7e-05
0.278022,0.025544,0,-1.9e-05
0.279963,0.025544,0,4.8e-05
0.281958,0.034907,0,-7.5e-05
0.283959,0.03668,0,-2.6e-05
0.285959,0.03668,0,-1.8e-05
0.287958,0.036961,0,6.4e-05
0.289959,0.036961,0,-5.9e-05
0.291962,0.001499,0,-2.5e-05
0.29396,0.001499,0,7.4e-05
0.29596,0.001499,0,-3.6e-05
0.297961,0.001499,0,-4.5e-05
0.299961,0.001499,0,3.7e-05
0.301962,0.035063,0,-2.1e-05
0.303961,0.001449,0,2.3e-05
0.305962,0.001449,0,-6.9e-05
0.307963,0.001449,0,-4.8e-05
0.309963,0.001449,0,1.2e-05
0.312022,0.001449,0,1.7e-05
0.313962,0.035156,0,-4.5e-05
0.315963,0.012304,0,-4e-06
0.317961,0.021514,0,5.1e-05
0.319967,0.021514,0,-8.4e-05
0.321961,0.028284,0,-3.6e-05
0.323965,0.028284,0,-2.4e-05
0.325964,0.002911,0,-6.3e-05
0.327965,0.002911,0,-5e-05
0.329962,0.021522,0,3e-05
0.331968,0.007582,0,9.8e-05
0.333966,0.007582,0,-3.5e-05
0.335966,0.007582,0,4.9e-05
0.337966,0.034879,0,3.5e-05
0.339966,0.034879,0,1.6e-05
0.341968,0.034879,0,-8.1e-05
0.343969,0.034879,0,2.2e-05
0.345967,0.023126,0,-2.1e-05
0.347969,0.003497,0,6.1e-05
0.349965,0.003497,0,-4.5e-05
0.351972,0.002982,0,6e-06
0.353969,0.002982,0,-7e-06
0.355971,0.02162,0,-5e-06
0.357966,0.009668,0,-7.1e-05
0.359975,0.002982,0,-2e-05
0.361967,0.002982,0,-1.7e-05
0.36397,0.002982,0,-1.9e-05
0.365968,0.002982,0,-2.9e-05
0.36797,0.008213,0,1e-05
0.369968,0.01486,0,-3.1e-05
0.371997,0.003006,0,2.3e-05
0.373991,0.021626,0,-2.4e-05
0.375994,0.021559,0,7e-05
0.377992,0.021559,0,3e-05
0.380271,0.023734,0,-2.7e-05
0.383412,0.016317,0,-2.2e-05
0.385992,0.010245,0,-4.6e-05
0.387995,0.014922,0,-8.2e-05
0.389993,0.014922,0,-9e-06
0.391995,0.014922,0,-9e-06
0.393996,0.023786,0,-5e-06
0.396307,0.023786,0,1.2e-05
0.398995,0.001017,0,1.7e-05
0.400976,0.033015,0,-1.3e-05
0.402864,0.02374,0,-4.1e-05
0.404977,0.00773,0,1.9e-05
0.406977,0.00773,0,1.9e-05
0.408977,0.00773,0,-4.4e-05
0.41098,0.025764,0,5e-06
0.412974,0.012364,0,5.7e-05
0.414974,0.007795,0,7e-06
